,Brand,Name,ID,sku,comments
166,burt's bees,blush with vitamin e,xlsimpprod16781006,2518244,
167,ofra cosmetics,unconditional mini mix face palette,pimprod2042795,2620023," * Bought this for when I get ready at the gym to help consolidate and minimize how much I have to bring. Really like this and seem to be a good neutral pallet. This brand seems to have more products (on Ulta and their own website) suited for warmer skin tones. Would love to see more cooler and this seemed to be the most neutral/leaning cool I could find. Works well and lasts. * I love it and use it almost daily!!! * I love everything about this product, silky texture and beautiful colors. I am going to purchase other products from this brand. * This palette is stunning. Super easy to blend, it's pigmented and build able. It's my go to! * The colors are amazing and highly pigmented. I use it for everyday wear and it's my new favorite pallet! My only complaint is the shimmer eyeshadow isn't as pigmented as everything else, but that's not a huge problem. * I love this face palette. It is stunning & universally flattering on  most skintones & ages.  I love having mostly matte eyeshadows & the purple & green add neutral pops of color, compliment brown, green & hazel eyes & make lovely liners. I rarely wear bronzer & highlighter but the options provides are nice on my light to medium skin tone & not OTT. The blush is the perfect neutral pinky peach shade. * This eyeshadow palette is so stunning, so blendebel & great for travel"
168,kiko milano,unlimited blush,pimprod2032252,2595747," * This blush color is really beautiful. BUT it does not have enough pigment. Maybe a good blush starter for beginers but it was not my cup of tea. The reciews were all really good so maybe I got a defective blush… but elf, colour pop, and milani blushed are wayyyy better with pigment payoff and build ability. I will be returning this blush as soon as I get the chance to. :( * I LOVE KikosMilanos blushes, the package alone feels luxurious and fancy, the blushes apply with a velvet finish and it's just the flush of color I need without overpacking too much onto my cheeks. I usually swipe then pat it gently on my cheekbones. I repurchased a backup recently but I've been using this blush for a few years and it's lasted me that long. Still on the first one and don't want to run out when I do. 

Shade I purchased: 6

My Skintone: Light-Medium (Olive Tone) * Its cute but i thought it would be bigger 😭 * The first time I bought this was in Holland & I fell in love with it. Have not been above to find it for 2 years and I just happen to run across it on Ulta. Bought it now buying one for my sister. * This blush is so beautiful that I can't stop using it. The only thing I dislike is I heard Kiko Milano doesn't keep products around. * Pigment is gorgeous and package is just beautiful and the colors are so beautiful...but why all the shine? Give me some matte or satin finish then I'll repurchase. * I was excited to receive this blush because the color seemed beautiful ""golden coral"" but it doesn't have that much details on the product and when I received it it looked like a super shimmery highlighter. Not what I wanted, it would've been so beautiful without the glitter/shimmer"
169,covergirl,clean fresh all over dewy tint,pimprod2033619,2597352," * Doesn't give your lips the extra kick in color, my chapstick did more for me instead. * It looks cute for the first little while, but after about an hour it seems to have faded almost all the way...cute though good for tan skin tones * There's literally no pigment. Cannot even see it on the skin. * If you like the idea of liquid blushes but find them overly pigmented and/or difficult to blend, try this!  It's pigmented yet still sheer, and blends beautifully.  I put a little on the back of my hand, smear it around a little, then tap a synthetic brush into it and apply it to my cheeks.  It is buildable, so start with just a little bit and build to your desired intensity.  It applies beautifully and looks completely natural, too!  This is the first Covergirl product I've used in YEARS and I am impressed. * this was hard to blend out and didnt give much color pay off.  wont repurchase * I really loved these blushes. I put them on in the morning and I still have them on when I get home at night after a long day at work. The colors are very nice too, loved more than expected. Would totally recommend! * Bought this a few months ago expecting color...I was sorely mistaken. After I tried it I applied more because even though I extremely fair toned it did not show up at all and disappeared. I'm disappointed to say the least."
170,colourpop,just a flush cheek palette,pimprod2030930,2592765," * Please Im teelling you redo that plastic packaging or make it where you can take each one out easily and the back be magnetic so customers can put in their own compact. People loosing money because of your packaging and they will give up on you after begging for so long. Ive been with you from your start but gave up on your little clear cheap packaging for shadows and blushes even though I love them! * Please Im teelling you redo that plastic packaging or make it where you can take each one out easily and the back be magnetic so customers can put in their own compact. People loosing money because of your packaging and they will give up on you after begging for so long. Ive been with you from your start but gave up on your little clear cheap packaging for shadows and blushes even though I love them! * The highlighter makes better sparkly eyeshadow than highlighter. The blushes don't really show up. The bronzer is nicer as eyeshadow also bc it hardly shows. Way below normal colorpop quality and was not worth full price. * I bought this product in store because it looked cute, I love the highlighter  because it is so pigmented and it goes on easily.  the clasp broke the first time I oped it, so I won't buy this again. * I've been on the hunt for a bronzer/blush/highlighter palette that is small enough to take on the go, so I was really excited about this. The TLDR of this is that I enjoy the bronzer and two blushes, but hate the highlighter.

The blushes and bronzer are all matte formulas, and then the highlighter is the Super Shock putty-cream like formula. Personally, I never liked the Super Shock formula because I prefer using brushes when doing my makeup, and none of my brushes can pick up this formula, leaving me to do it with my fingers. Okay, whatever. I can get over that. But the biggest problem that I have with this highlighter is that it is mostly GLITTER. I love a glitter highlighter now and then, but not when using an everyday palette for an everyday look. It looks so weird to have matte bronzer and blush, and then a stripe of glitter on my cheekbones. It would be fine if the highlighter was a cute shimmery color, like Lunch Money, but it's very glittery which sucks. Tbh, I bought a cheap Essence highlighter so that I could crush up the ColourPop one and transfer the Essence one into the compact so that I can actually have an all in one palette. Oh well.

However, the packaging is a bit of a miss too. Aesthetically, it looks great, but mine no longer clasps shut even though I haven't done anything like drop it. So it's probably not a great option for traveling anymore, which was why I wanted it… lol * I love this blush. It has the perfect combination of bronzer, blush shades, and highlighter. I like to mix all of the shades onto my cheeks. I continue to purchase it because I love how it looks on my cheeks and the compliments I recieve. I just have one reoccurring issue with this product and it has nothing to do with the shades and everything to do with the packaging. Everytime I have purchased this product the container falls apart so easily. It fails to protect the powder causing it to eventually crumble apart. I continue to purchase it because I absolutley love it but I wish colourpop would read all their reviews regarding the poor container packaging and create something more durable so that the powder will not shatter. * One of my go to palletes, especially for the blush!! I like to mix the bottom two. The pigment is just right and very buildable. Could be used for natural or full glam :)"
171,petite n pretty,dream land makeup starter set,pimprod2042199,2616526,
172,laura mercier,roseglow blush color infusion,pimprod2033333,2599543," * They are very delicate powders. I love the color they give to my face. They are of good quality and the price is excellent. I recommend them 100%. * There are so many better blushes out there. This is a highlighter and blush, but comes out murky! The pigment is alright, but there are so many other better blushes available. This cosmetic doesn't measure up at all!! * All That Sparkles is a really pretty color for my fair skin color. Its so easy to apply and the color looks much better on than it does in the compact. * unfortunately this blush didn't work for me, the glow that this gives is a bit glittery and emphasizes all my texture. The color is pretty but looks cakey on my skin. Not flattering on my skin at all and this will be going back. I recommend fresco from her original blushes. * All That Sparkles is THE BEST, glowiest, gorgeous blush for fair skin. It looks like it would be way too light and not have any pigment, but is so dang pretty and radiant with just the right amount of pink flush. * When I first opened this blush I thought it would be to light but I am happy to say I was wrong. it is a soft flattering shade with a slight glowing shimmer. I absolutely love it."
173,stila,complete harmony lip & cheek stick,pimprod2014242,2563331," * I was so wxcifed to receive this product a two in one. Looked great ehen i out it on bit by linch time is was barely noticeable snd this with setting spray.  Returning it. * Sheer Petunia is such a great blush color for fair skin. Blends easily. Underated blush stick. * Perfect application, blends amazing with sponge and brush. * i was using this perfectly but then it cracked when i twisted it to get more product out would not recommend * I have both the stick  and the compact, I give the edge to the compact...Convertible Color Compact, I love the color Petunia, but I prefer the compact, because it does  have a mirror, both are easy to use , but when putting on creme blush, it's nice to see what you're doing,and make sure it looks natural.
I have been a longtime customer and will continue, just keep  making the compact version!! * Natural look ! * I was looking for a powdered blush of a different brand and was recommended this cheek stick which I was skeptical about buying, I'm glad I made the purchase😊 I absolutely LOVE IT ❤️
I will definitely purchase this product again!"
174,polite society,go flush yourself blush & highlight face palette,pimprod2040913,2615144," * I love this Palette! It smells amazing and it goes on smoothly. * I was skeptical about this palette cause this is from the Original makers of TOOFACED. I can't wear much of the TooFaced products. I recall buying the original palette in 2010. I know that long ago and those were good. I decided to buy it on a whim, and omga. I NEVER RETURNED it. I shockingly love it. I'm OILY and it stayed on the entire night. I fell asleep with it on and it DID NOT BUDGE. STAYED COMPLETELY THE SAME. If you're an oily  girl you NEED this palette. This formula is top notch. Cannot wait for them to make more colors. And yes, if you're dry or normal to dry, it is going to be harsh on your skin and if you don't moisturize your face well you cannot blend it. However, I absolutely had NO trouble blending. It is not a secret technique that I'm using on my face. HYDRATE and use an oil with your face cream if you need to. * Beautiful shades of peach and highlighter. Goes on smooth and never blotchy. Hope they add different colors in the future…this is a keeper for sure!! * The shades included are pretty but the pigment and blendability is lackluster. It might be worth it to buy it on sale. I am going to return this item and use my Mac blushes instead. * The powders aren't bad, but the Highlighter breaks so easily that I haven't received one not broken yet, so I can't recommend this since it's just constantly broken."
175,colourpop,born to blush 4-in-1 cheek palette,pimprod2030225,2592764," * Please Im teelling you redo that plastic packaging or make it where you can take each one out easily and the back be magnetic so customers can put in their own compact. People loosing money because of your packaging and they will give up on you after begging for so long. Ive been with you from your start but gave up on your little clear cheap packaging for shadows and blushes even though I love them! * Please Im teelling you redo that plastic packaging or make it where you can take each one out easily and the back be magnetic so customers can put in their own compact. People loosing money because of your packaging and they will give up on you after begging for so long. Ive been with you from your start but gave up on your little clear cheap packaging for shadows and blushes even though I love them! * The highlighter makes better sparkly eyeshadow than highlighter. The blushes don't really show up. The bronzer is nicer as eyeshadow also bc it hardly shows. Way below normal colorpop quality and was not worth full price. * I bought this product in store because it looked cute, I love the highlighter  because it is so pigmented and it goes on easily.  the clasp broke the first time I oped it, so I won't buy this again. * I've been on the hunt for a bronzer/blush/highlighter palette that is small enough to take on the go, so I was really excited about this. The TLDR of this is that I enjoy the bronzer and two blushes, but hate the highlighter.

The blushes and bronzer are all matte formulas, and then the highlighter is the Super Shock putty-cream like formula. Personally, I never liked the Super Shock formula because I prefer using brushes when doing my makeup, and none of my brushes can pick up this formula, leaving me to do it with my fingers. Okay, whatever. I can get over that. But the biggest problem that I have with this highlighter is that it is mostly GLITTER. I love a glitter highlighter now and then, but not when using an everyday palette for an everyday look. It looks so weird to have matte bronzer and blush, and then a stripe of glitter on my cheekbones. It would be fine if the highlighter was a cute shimmery color, like Lunch Money, but it's very glittery which sucks. Tbh, I bought a cheap Essence highlighter so that I could crush up the ColourPop one and transfer the Essence one into the compact so that I can actually have an all in one palette. Oh well.

However, the packaging is a bit of a miss too. Aesthetically, it looks great, but mine no longer clasps shut even though I haven't done anything like drop it. So it's probably not a great option for traveling anymore, which was why I wanted it… lol * I love this blush. It has the perfect combination of bronzer, blush shades, and highlighter. I like to mix all of the shades onto my cheeks. I continue to purchase it because I love how it looks on my cheeks and the compliments I recieve. I just have one reoccurring issue with this product and it has nothing to do with the shades and everything to do with the packaging. Everytime I have purchased this product the container falls apart so easily. It fails to protect the powder causing it to eventually crumble apart. I continue to purchase it because I absolutley love it but I wish colourpop would read all their reviews regarding the poor container packaging and create something more durable so that the powder will not shatter. * One of my go to palletes, especially for the blush!! I like to mix the bottom two. The pigment is just right and very buildable. Could be used for natural or full glam :)"
176,iconic london,silk glow duo blush & highlight gel-powders,pimprod2031614,2594948," * Lasts all day * I am so glad to grab this palette by Iconic London during the 21 days promo. The pink is gorgeous and WOW when you add the highlighter. It is an amazing combination and imagine the color combo would work on about any skin tone. If you have the opportunity to purchase this palette, you won't be disappointed. Thx Ulta for amazing brands, products and sales. * Beautiful color for someone, but too orange-y for me.  Unfortunately had to return.  Good cruelty-free product & would recommend & buy if a more pinker, cooler color. * The blush stays on for along time * Perfect amount shine to make it look every day and or glam.  Perfect for ever my occasion.  The level of pigment is perfect! * Beautiful, sheer wash of a rose colored hue to perfect your no makeup, makeup look. I only reach for this now since buying. * I read the reviews for this before purchasing because it is a bit pricey and everything seemed promising, but the highlighter and blush are both glittery. I was under the impression that the highlighter and blush wouldn't have specks of glitter in them because the reviews said it wasn't sparkly but it most definitely is. It does give a nice glow but the sparkles are visible to the eye. They're both nice and will be used, I just feel mislead because I thought it would give a nice sheen without glitter and I was wrong."
177,nudestix,sweet cheeks 3 piece mini kit,pimprod2045433,2624277, * The set is really beautiful and I think you get a lot for the price - 2 pencils and a blush! I'm really happy with this set because I'm able to do my entire face with one kit. It lasts my entire 12 hour day in the Florida heat too which I love. :) * If you are a Sweet Cheeks fan this kit is perfect for you! You get the Sweet Cheeks blush and the lip pencil plus an eye pencil so that you can create a full look. I love this kit because it's so easy and ready to go in less than 5 mins! * I love that this kit has multi-tasking products that can be used all over the face to create a look! Each item blends seamlessly to leave you looking rosy and dewy.
178,essence,got a crush on apricots aura blush,pimprod2045539,2627800," * Its a real pretty natural pinkish nude color. Also smells great! * Looking at the blush in the pan, its so beautiful. I was worried it might be too orange on my fair/light skin but its not! I just lightly built up the color to where i wanted it to be. Looks great over the Elf camo liquid blush in the peachy pink color! There is a very pleasant apricot scent to it, so keep that in mind if you dont like scents. Id love to see some more aura blushes, Essence!! * It was a very cute color, especially because I like blushes that aren't too dark in shade. I would definitely by this again, for the quality AND the price. * Love the color of this blush, very pigmented and it smells amazing. Im not sensitive to smells so i like it."
179,ofra cosmetics,cotton candy skies midi palette,pimprod2042792,2620021," * Got this palette in my Boxy Charm box and i LOVE the blush. The shades are so vibrant and warm. Both blend out great and dont immediately vanish. * I saw this pallet in a youtube video recomendation of Risa does makeup and decided to buy it inmediatly, is long lasting and looks beautiful is one of my favorite blushes!!! I have medium/tan skin and it works for me, the pigmentation and blendability is very good, is worth the price! * I typvually dont leave reviews, but omg this is the most beautiful blush! * This blush palette is perfection! I love the cream formula in this blush palette. It glides on so smooth and blends out like a dream! I love setting my cream blush with the powder formula in tis palette to make my blush pop even more. Then I can tap on the shimmer blush to make my cheeks look extra glowy and healthy. I also like how this is very buildable. I can put a light layer for a flush of color or build it up to a bright pink blush. If you are debating whether or not to purchase this blush palette, just do it, you won't regret it."
180,physicians formula,matte monoi butter blush,pimprod2031369,2592825," * I love tis blush.  It is a great color without being too dark.  It blends well.  It does not sink k into your wrinkles.  It gives you color without being too exaggerated.  I would buy any Physicuand Formula blush. * To clarify, I am a light-medium. I chose this blush because I am a sucker for the scent of Physician's Formula. I was right! I love the scent and the color. I mix all the shades and love the pink it leaves on my cheeks. I don't use the applicator in the product; I use an Elf blush brush. I would buy this again. * The products color showed up really well. The price of the product was decent but the product has an odd smell. * goes on so smooth, smells great and pigment is so good * I lovet it! * I should have paid attention to some reviews  mentioning strong scent. It's really strong. I took it back. Beware ! * I love the color combo of the blush but the applicator that comes with this is very scratchy and not ideal to use on your face!"
181,pÃ¼r,skin perfecting powder blushing act matte blush,pimprod2012166,2560675," * I have been seeing this blush on multiple social medias and I finally decided to bite the bullet!! ! I have now bought this blush In 2 different colors with my own money!! This blush has become part of my everyday routine. If you are in the market for a new blush I would definitely try this Blush!!!!🥰 * I received this product in exchange for my honest review. I love so many things about this product. The look, the packaging is sleek… the feel of it on my skin and that fact that it is buildable. I feel like this product also lasts a long time, I am so pleased! * I received this product complimentary in exchange for my honest review. I found this powder blush to be just okay. The color payoff was great, but it was a bit too dark for my personal taste. I think it would be better for those with slightly darker skintones or for those who may be on stage performing and want their makeup to be a bit bolder. * Nice color and pretty much I like the texture I would say is a god texture to use on summer most of the times 
The color pink is super nice I really like to have that color in y collection 
I think is a nice product for a nice price. I would recommend this blush * I really liked this blush. I received this product free in exchange for my review. The Berry Beautiful color works really well for light/medium skin tones. I loved the quality. It's very pigmented. You don't have to waste product because a little goes a long way and it applies easily with a brush. I think it's worth the investment. It also lasts throughout the day even without a setting spray. * I truly love trying out Pur skin perfecting powder blushing act matte blush. It one of the best blushes I have ever used . It so smooth on my skin . Makes my skin look so beautiful. And color is so gorgeous not to strong but buildable color . Love it . * This looked quite intimidating in the pan but it gives a nice flush of berry on the cheeks. If you're pale like me I'd use a lighter hand, but I think this shade will work on lots of skin tones. The scent reminds me a bit of Tarte powder products. I like the sleek minimal packaging as well. As far as formula goes it's nice and smooth, the area where I apply this blush always has a youthful look so maybe the extra skincare ingredients actually do something lol."
182,flower beauty,ultralight liquid blush,pimprod2043495,2617300," * I wanted to try this product as this color was highly recommended but it was so disappointing. I should've looked into the reviews more because as soon as I started to squeeze out the product a yellow oil began to come out. Regardless of how much pigment came out of the product, the yellow oil always remained. I am too scared to even try this on my skin. * Honestly a little disappointed in this formula as i love the OG cloud paints. I wanted the cloud paints in a more punchy color with a wand applicator. This are not them. The liquid is very thin amd while it blended well, mine dried down (as much as it will) patchy. * I won this blush in a free giveaway and I've never tried flower beauty before, but I was blown away. I have mine in the shade poppy and it makes for the most beautiful sunburnt shade. It's pigmented, but still buildable and easy to work with. I love how dewy it looks on the skin as well. This is definitely a new fav. * I love the blush and it's consistency. I was a little scare about the liquid formula seperating my makeup but that didn't happen. It's nice for me since I love less pigmented products * I think the poor reviews on this product were expecting a dupe (even though its not marketed as one). It says ultralight snd thats whst it is, irs perfect for summer (not full glam, not on foundation). Toasty is the perfect blush/bronzer combo. * I really like this blush! you barely need to put product on your face to have a lot of pigment, so I know this thing is gonna last forever. you do need to blend kinda quickly, and I recommend using a liquid blush brush. I only wear tinted moisturizer, not foundation, so idk how it would work with that, but it does just fine with moisturizer. This is an affordable, lovely blush! * I got the shade cheeky and it has a bit more warmth than i expected for a 'blue pink', but it's a super pretty color anyways! it has the perfect medium amount of pigment and was super easy to blend out with a pretty finish. Wore well too"
183,revolution beauty,vintage lace blush palette,pimprod2007465,2547121," * I have fair neutral skin so I'm always on the lookout for cool toned blushes. The purple on the right looked absolutely gorgeous to me and was the reason I bought the palette, but its somehow orange on my skin. The first pink is nice though, but my search for a cool-toned berry blush continues. 

Also I think the color goes on a bit blotchy compared to other similarly priced powder blushes. * Great smooth blush and great colors. Value well worth the price * Multi use I like to use the orange for extra bronzing. I love the pink shade and all of the iridescent sparkle. * I purchased this for my 13 year old niece. She is medium toned skin with long straight dark hair. This looked lovely on her. She really liked it! * I found the pigments patchy and hard to blend. Also not really sure what skin tone this palette is for... I'm very fair and the lightest color is still way too light. I actually can use it as a highlighter. The medium two do work for me as blush but honestly on the skin they look the same. And then I though the darkest one would be pretty if I could sheer it out, but since it's so patchy I end up having to use a lot and then it's just way to dark. I think it would be better if they made different palettes for different skin tones. O, and if you're buying this for the glitter, don't. It's only on top. * This palette is stunning! Beautiful, BEAUTIFUL, shimmering colors, and very affordable! * I love glue and sparkling things. I'm crazy about this set because it has the colors I like with the touch of glitter that I love. I bought it as a gift but had to keep it for myself 🥰"
184,laura mercier,roseglow highlighting powder,pimprod2026325,2584989," * I like anything of Laura Mercier's. Quality products. You will not be disappointed. * A photo doesn't always portray a color accurately or how it will actually look like on your face. Looking at the photo the pallet appears soft pink. It is actually more brown on the skin and like a bronzer. Perhaps trying to make it lighter will help. * This leaves the most unflattering tone on my skin. Not universal and leaves a grey-ash cast. I don't like this AT ALL. Also leaves texture. * Love this LM highlighter I use for an everyday simple look I use my cc cream and LM Chai blush and some mascara to complement my look 🥰 * I was certain I'd love this and ordered it sight unseen. Well, ...

Pros: It has a lovely sheen, noticeable but not metallic or Ofra-y, with zero glitter.

Cons: It's not at all the pale pink you see in the picture, and I'm really not sure what the brand means by ""self-adjusting to match all skin tones."" The color is truer to the product's name; it's a definite, discernible rose. My skin is light to light-medium, not fair by any means, and there's no way this could be a highlighter on me. (Thing is, I don't think it's rich enough to work on deep skin. And it seems too cool to be right for tan skin.) Anyway, on me it's a blush/blush topper for sure.

I can't complain about the formula, and I'm sure I'll use it - but if I'd been able to swatch it first I probably wouldn't have bought it. * I had high hopes for this highlighter but was disappointed when, what I expected to be a pale neutral pink shade was actually a midtoned champagne that's too dark and warm for my very fair, cool toned skin.  

Since this isn't available at any store near me, I bought it based on the photo showing a pale pink swatch, the description of a neutral undertone and the self adjusting shade claim, none of which is accurate.  I could tell just by swatching that it wouldn't work but I applied it anyway and saw that it definitely was too dark and warm.  Since I only wore it for a few minutes, I can't speak to the formula or wear time other than to say it's pigmented with a glitter free buildable shine.  

With the level of technology available, there's no excuse for product photos to be so inaccurate, a problem that also adds to the already excessive amount of wasted makeup.  I love many Laura Mercier products but this was a fail and while I think the shade could work on light to tan skintones, it's too dark for fair and possibly too ashy on deep."
185,half magic,cheek fluff soft blur cream blush,pimprod2040539,2611505," * [I received this product in exchange for my honest review] I received this product from half magic and influencers and exchange for my honest opinion. The pigmentation of this blush product is beautifully defined. It blends very well on the cheek bone and the nose there is no scent which is great because I'm a sensitive skin girly and I break out easily. The packaging is this cute eco-friendly neon, green and 
It's environmentally Friendly. The texture is a soft blush, not powdery or anything like that, just a soft blush that you can easily push down on the brush, and tap onto your cheekbones. * [I received this product in exchange for my honest review] The packaging for this blush is so cool! It's compostable and reusable. The blush is a beautiful color and goes on really well. A little goes a long way and is easy to blend. * I love how pigmented this shadow is! A little bit goes a long way. It's a great shade for spring/summer and I love that the packaging is biodegradable and recyclable. It makes me feel good about using the product. * [I received this product in exchange for my honest review] The texture is very nice  it blends veryyy VERYY well the pigmentation is amazing the scent is neutral the package is bio degradable it overall I would but this again * [I received this product in exchange for my honest review] Half Magic's Cheek Fluff Soft Blur Blush in pink came in eco-friendly packaging. It's a large, decent pan size of blush. I love that this pink color looks very natural on my cheeks. I applied it using the Baby Paw Brush. It gave me a subtle, healthy looking blush. I will say that if you want a super noticeable blush, you'll have to apply several times. * [I received this product in exchange for my honest review] I received this product from half magic and influencers and exchange for my honest opinion. The pigmentation of this blush product is beautifully defined. It blends very well on the cheek bone and the nose there is no scent which is great because I'm a sensitive skin girly and I break out easily. The packaging is this cute eco-friendly neon, green and 
It's environmentally Friendly. The texture is a soft blush, not powdery or anything like that, just a soft blush that you can easily push down on the brush, and tap onto your chin. * [I received this product in exchange for my honest review] I received this product from half magic and influencers and exchange for my honest opinion. The pigmentation of this blush product is beautifully defined. It blends very well on the cheek bone and the nose there is no scent which is great because I'm a sensitive skin girly and I break out easily. The packaging is this cute eco-friendly neon, green and 
It's environmentally Friendly. The texture is a soft blush, not powdery or anything like that, just a soft blush that you can easily push down on the brush, and tap onto your chin."
186,ere perez,beetroot cheek & lip tint,pimprod2029283,2588787," * Easy fun light stain.  Lasts better than lip gloss/stick. * I liked the idea of a clean lip stain and was excited when I read the reviews. This product did not work for me as it was watery when I applied it, not staying on my lips and staining my front teeth. Disappointed as it was quite costly. * I've been looking for a lightweight but vibrant lip tint that wouldn't come off, and I finally found it. Most lipsticks don't last long on me, so I have fo constantly reapply. With this one, it stays in place for a long time. I usually apply a little bit of tinted lip oil on top, and it's perfect. I will be waiting for more shades! * I appreciated this cheek and lip stain for how pigmented and long lasting it was on both my cheeks and lips. I put it on in the morning and was out in the sun all day and it was still very present on my skin and lips when I got home several hours later. 

The stain is very easy to use on lips, but more difficult to use on cheeks. Having largely used cream blushes, it took several uses to get adapted to the lack of blend-ability for this product. I also need to find another applicator to try to use, as I usually use my fingers to blend out products and as an applicator, but this product stained them. 

I do really appreciate the high quality of both the packaging and the product itself, as well as the mission of the brand Ere Perez and this product as a whole. * I used the Beetroot Cheek and Lip tint primarily as a lip tint. WOW did it last!! Initially when applied to the lips it gives a very vibrant coral pink and red hue that is a little too overwhelming for my taste but when I wiped the lip tint off with a towel and pursed my lips together moving the lip tint around it was a beautiful shade that was perfect for summer.
A Tip- the tint is extremely long lasting (By long lasting I mean almost all day with eating and drinking), with that being said it is also somewhat staining. Precisely apply because I found out if I got it out of where it should be applied, it did not easily wipe off and the stain was still there along with my lipstick for a lot of the day. Also be careful on what the lip tint gets on (fingers, clothes, porous countertops, etc) as it is difficult to get off.
This review was collected as part of a promotion. * The Ere Perez beetroot cheek and lip tinted came in the color Joy. Joy is a bright cherry red color that has a bit of an orange tint to the color. The applicator is strong and not flimsy. When applying it on my lips it went on smooth and covered a good portion of my lips with one swipe. As the product is a tint multiple layers were needed to cover the area and have a build up to be an even layer. The product is light weight and because of that it feels as if you aren't wearing anything on your lips. The color is bright and very pigmented and because of that I choose to not try it on my cheeks. I tried it out after eating and learned that it does not fade evenly. My lips did feel hydrated and unlike other tints didn't have a dry feeling. The finish is a bit glossy rather than a matte color. * As someone new to the world of tints, I was so excited to try this. I was curious to see how it would compare to traditional blushes and lipsticks. 

Starting with thr basics, the packaging: it is sleek and minimalist, which I appreciate. The compact size makes it easy to carry in my purse, perfect for on-the-go touch-ups.
Applying the tint was straightforward, even for a beginner like me. The product glides smoothly onto both cheeks and lips. I found that using my fingers to blend the tint gave me the best results, providing a natural, flushed look. The color is buildable, so you can go for a subtle hint of color or a more dramatic pop, depending on your preference. It left mr with a vibrant, rosy hue that looks very natural on my skin. I got shade ""joy"" which i was worried would be too bright and clownish on me. But it turned out to be a versatile shade that I think would complement a variety of skin tones. The texture is lightweight and not sticky, which I loved. It feels comfortable on the skin and doesn't dry out my lips, a common issue I've had with other lip products.
I was also quite impressed with the staying power. It lasted several hours on both my cheeks and lips without the need for reapplication. Even after a meal, the color on my lips faded gracefully, leaving a nice stain rather than completely disappearing.

Overall, I am thrilled with this product! As my first foray into tints, it has set the bar high. The ease of use, natural finish, and impressive longevity make it a fantastic addition to my makeup routine. I highly recommend it to anyone looking for a versatile, high-quality tint that enhances natural beauty."
187,iconic london,sheer blush natural cream blusher,pimprod2015251,2563077," * I see some people claiming they're light and Rose Riot doesn't show up on them, but I'm pretty pale (my range is typically NC15-NC20) and it's one of the prettiest pale skin friendly shades I've ever tried. I either use my fingers or elf's putty blush brush, maybe people are using a sponge which could sheer it out too much. * I love the product hate how it comes out! * This blush disappeared on my skin, even though I am very light.  I tried to build it up, but couldn't get color payoff.  I've been much happier with liquid blush from the drugstore.  You might have better results with a darker shade than Rose Riot. * I purchased the shade cheeky coral. I have light to medium skin and it does not show up on my skin at all. It breaks apart on my skin then disappears. Ive tried using a sponge, brush, putting it directly on my cheeks, putting it on the back of my hand and no luck :( the color is beautiful though! Does anyone have any tips and tricks on how to get this product to show up and stay on the skin? * Had rhis on my favorites page for a year and extremely disappointed. First use, way too much product came out that i had to waste. Does not blend well, have to use an additonal blush to blend into face. * Perfect finish, can use it alone or layer with a powder blush. It doesn't move my base products around and it doesn't exaggerate my poor skin texture. Ive used multiple brushes to see if it would change the look or finish, but it always blends seamlessly. Highly recommend * I'm not much for make up, so switching to a liquid blush was intimidating but it's pretty easy to use!  You can layer up on how much you want the color to pop, and it stays on an oily face like mine ALL DAY.  I get compliments every time I wear this stuff! 
It's not a crème consistency, so careful with how you squeeze the tube!"
188,milani,cheek kiss cream blush trio,pimprod2030332,2590469," * . * The colors online do not match what I received. The bright pink is not as bright and the other two are more mauve and are very similiar to one another. 

Balmy texture that feels completely weightless on tbe skin and easy to blend but I am disappointed with the colors. I'm still on the fence if I should keep. * Balmy formula that sinks into your skin and blends so easily! I use it as blush and as a balm and loved it. Great for summer heat. * You have to layer on the pigment a million times. I normally like Milani products but this blush is a no go, still prefer prestige brands Blush sticks. * I love, blends so beautifully. So creamy! Can add more for more color tone! Never patchy. My favorite ever, all I do is recommend * Wonderfully creamy, beautiful colors * First, this handy little palette definitely gets the job done and on a pretty good range of skin tones; however, more shades are needed! These powders have a luxury feel to them. Almost buttery, a little can go a very long way! That being said, if you have VERY light skin tones, you're going to want to go in with a light hand and build! On the other hand if you have dark skin tones, you're going to be able to load up your brush and apply. They do build nicely; still though too much of a good thing is too much. So while I absolutely love this concept like the many ""multiple steps palettes""  out there, it's not a one size fits all. Unfortunately finding that one size fits all is extremely hard to find in this department; that's the beauty of people being different! 
In the end, it's a fantastic little palette that I'd highly recommend; especially in an MUA bag or any makeup lovers collection that could benefit from these shades. Great price for great formulas. Now let's see more and more."
